match_id,index,under_pressure,location,player,timestamp,possession,period,team_id,player_id,play_pattern,related_events,minute,second,possession_team,possession_team_id,team,id,duration,dribble,position,type,out,off_camera
22980,75,True,"[Decimal('92'), Decimal('63.9')]",Delphine Cascarino,00:01:12.261,5,1,861,15470,From Throw In,"['62a1c5c1-1bd7-4c10-8105-c49343856108', 'd659a993-91ec-4254-a91f-ca8a8be8b7a1', 'f88a8cc8-f070-4a6f-81b1-aa9c605bf570']",1,12,France Women's,861,France Women's,41cdf3e3-fd08-4fdf-baf4-88a8d1370695,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Right Midfield,Dribble,No existe,0.0
3754098,83,True,"[Decimal('78.5'), Decimal('21.4')]",Roberto Firmino Barbosa de Oliveira,00:01:29.674,5,1,24,3535,Regular Play,['5611867e-00ff-4531-ac73-54279430dd74'],1,29,Liverpool,24,Liverpool,a7f4ffd0-8f10-4e99-8cc3-384fa30ddac8,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Center Forward,Dribble,No existe,0.0
68337,121,True,"[Decimal('114.3'), Decimal('67.1')]",Rachel Daly,00:01:53.699,3,1,865,5058,From Throw In,"['37d0ac5c-6839-439c-b46a-924bb406434d', 'dde9f9d5-1ee9-4b9a-8884-1fa0fa8da418']",1,53,England Women's,865,England Women's,4f6068bf-975c-4afd-9a2a-e2cebe70011f,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Right Midfield,Dribble,No existe,0.0
267502,216,True,"[Decimal('105'), Decimal('63.6')]",Markel Susaeta Laskurain,00:04:10.232,10,1,215,6390,From Goal Kick,['14ffceaf-ed85-4dfb-8675-02942f268f4d'],4,10,Barcelona,217,Athletic Club,0a1a7104-f6fa-4c77-8c85-be52d3e296bc,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Right Wing,Dribble,No existe,0.0
69293,32,True,"[Decimal('63.5'), Decimal('26.8')]",Pedro Manuel Munitis Álvarez,00:00:26.357,3,1,1217,19577,Regular Play,['9f5b271a-9308-47aa-9930-7065db9e2934'],0,26,Racing Santander,1217,Racing Santander,1bf3e73f-3074-4f50-93ef-5524fa408ea9,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Left Midfield,Dribble,No existe,0.0
3890317,28,True,"[Decimal('53'), Decimal('31')]",Albin Ekdal,00:00:28.049,2,1,171,5624,From Kick Off,['bbb5da7f-c3b4-4dba-b088-cf7e89338cd6'],0,28,Hamburger SV,171,Hamburger SV,9a9dc5bc-7134-4ecf-81b3-1639138060cb,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Right Defensive Midfield,Dribble,No existe,0.0
3869219,223,True,"[Decimal('29.3'), Decimal('69.8')]",Ritsu Doan,00:05:22.848,8,1,778,8361,From Throw In,['7b14e668-303e-431c-a824-a979e18f284c'],5,22,Croatia,785,Japan,aaa7904b-6494-497e-b344-4ccac3369a59,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}, 'overrun': True}",Right Wing,Dribble,No existe,0.0
3890536,23,True,"[Decimal('56.9'), Decimal('23.6')]",Andrej Kramarić,00:00:10.494,3,1,175,5460,Regular Play,"['95989525-e07a-40f6-b07f-f7eb9589a48a', 'db7efb4a-7488-483e-98a7-d765126a3e85']",0,10,Hoffenheim,175,Hoffenheim,36fc2d5f-90cf-4314-9ab9-3f2afe3e840b,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Right Center Forward,Dribble,No existe,0.0
3754343,26,True,"[Decimal('78.1'), Decimal('16.6')]",Jamie Vardy,00:00:25.234,3,1,22,10960,From Throw In,['38fa1367-4074-48ad-887c-6e4e4eaca168'],0,25,Leicester City,22,Leicester City,4b8e3e35-6cb9-4fc9-b868-b4bda4bb0262,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Left Center Forward,Dribble,No existe,0.0
3754297,200,True,"[Decimal('45.4'), Decimal('50')]",José Salomón Rondón Giménez,00:04:57.343,12,1,27,4041,From Free Kick,['eece702e-13e4-40f7-951f-ab99948bd92f'],4,57,Manchester United,39,West Bromwich Albion,aa579064-064d-45d1-b2d8-39d3e5315c2a,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Center Forward,Dribble,No existe,0.0
3895121,84,True,"[Decimal('77.1'), Decimal('27.3')]",Florian Wirtz,00:01:56.909,6,1,904,40724,From Goal Kick,['12de5a66-0731-4744-9042-e9da4bd3738e'],1,56,Bayer Leverkusen,904,Bayer Leverkusen,28167a01-c198-4e27-808e-d05ab7dd92fe,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Left Attacking Midfield,Dribble,No existe,0.0
2275106,55,True,"[Decimal('18.2'), Decimal('78.6')]",Faye Bryson,00:00:32.936,3,1,973,15578,Regular Play,['ff3490a0-27d9-4386-9920-b89a56c92f2d'],0,32,Manchester City WFC,746,Bristol City WFC,7cee8c45-1487-476d-925b-8804f28341d0,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Right Back,Dribble,No existe,0.0
69220,23,True,"[Decimal('11.2'), Decimal('15.1')]",Eric-Sylvain Bilal Abidal,00:00:13.917,2,1,217,20177,From Kick Off,"['3fb969c4-d772-4317-b57c-0a7b4e058046', 'd9db7edf-8394-44b6-b356-46c649b59da5']",0,13,Sporting Gijón,1041,Barcelona,7fb67b00-3679-46d5-a296-0635a6289315,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Left Back,Dribble,No existe,0.0
3930182,263,True,"[Decimal('60.6'), Decimal('74.4')]",Morten Hjulmand,00:06:56.215,13,1,776,8621,Regular Play,"['2db56a76-8c62-4e1c-a8d7-51269e7a9e9f', '8b35f76f-c14d-46e0-9e13-1ff819cf1e99']",6,56,Denmark,776,Denmark,ba78428e-2367-4a91-a22a-c7338abb7799,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Right Defensive Midfield,Dribble,No existe,0.0
3879823,11,True,"[Decimal('75'), Decimal('45')]",Mohamed Salah,00:00:03.368,2,1,229,3531,From Kick Off,['498cc9bd-8b84-4c49-83be-55f49e3ae87c'],0,3,AS Roma,229,AS Roma,0d738fc2-1263-497f-ba88-d62674d6bac0,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Right Center Forward,Dribble,No existe,0.0
267660,273,True,"[Decimal('92.5'), Decimal('74.6')]",Denis Suárez Fernández,00:06:23.665,15,1,217,6609,Regular Play,['a7cc8504-69e4-4fd7-9d4b-8cddaee607c3'],6,23,Barcelona,217,Barcelona,1530d1e6-59bb-42a8-a1e7-0be01c194389,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Right Center Midfield,Dribble,No existe,0.0
3890453,34,True,"[Decimal('75.7'), Decimal('14.8')]",David Olatukunbo Alaba,00:00:23.792,2,1,169,8220,From Kick Off,['415a770e-2f2e-4c4b-8d8c-222d25251af0'],0,23,Bayern Munich,169,Bayern Munich,5fba5e18-b21d-433d-90e6-d34353a80628,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Left Back,Dribble,No existe,0.0
2275037,285,True,"[Decimal('18.7'), Decimal('14')]",Bethany Mead,00:05:03.524,15,1,968,15619,Regular Play,['cad3cc14-31f9-4ac5-965c-454658506ebd'],5,3,Arsenal WFC,968,Arsenal WFC,b951dce2-f9d8-4d8b-8ac7-7e0528fa287e,0,"{'nutmeg': True, 'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Left Wing,Dribble,No existe,0.0
3754244,23,True,"[Decimal('45.9'), Decimal('61.6')]",Nathan Redmond,00:00:11.496,3,1,56,3286,Regular Play,"['5e02b576-adfa-4c66-b2c8-0b0b35fa3dd7', '895c7346-be44-438d-b211-4574329ebf00']",0,11,Norwich City,56,Norwich City,1930f222-294e-4c9a-aea1-8952e0e68267,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Right Midfield,Dribble,No existe,0.0
3890546,107,True,"[Decimal('2.8'), Decimal('71')]",Daniel Schwaab,00:02:17.645,10,1,174,8270,Regular Play,['f149b87c-b62b-444b-a368-70201e4bcaf8'],2,17,VfB Stuttgart,174,VfB Stuttgart,288520ef-563b-487f-9ae3-2970981e4bf5,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Center Defensive Midfield,Dribble,No existe,0.0
69264,64,True,"[Decimal('14'), Decimal('13.4')]",Vadim Demidov,00:00:57.517,3,1,210,26701,From Throw In,['98f20dca-5439-450f-b8c0-ca9f4a61cef8'],0,57,Real Sociedad,210,Real Sociedad,86dc937b-2c3e-45b3-ae58-e729c64e3f11,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Right Center Back,Dribble,No existe,0.0
3754303,70,True,"[Decimal('65'), Decimal('71.8')]",Wilfried Zaha,00:01:18.998,6,1,31,3507,Regular Play,['397e1483-707c-4b4b-bb61-821f9e050322'],1,18,Swansea City,26,Crystal Palace,1e0f0599-b731-4c51-9b96-9989fd51128f,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Right Wing,Dribble,No existe,0.0
3920415,247,True,"[Decimal('114.8'), Decimal('76.7')]",Youcef Atal,00:06:31.646,11,1,4898,10040,From Throw In,"['10117521-0d6e-4fbd-b98b-167caeaa94e2', 'ba5dcc78-93f5-488c-8286-7cf00909ac09']",6,31,Algeria,4898,Algeria,18c91394-c496-41b8-8a04-64798575dca4,0,"{'nutmeg': True, 'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Right Back,Dribble,No existe,0.0
3879685,141,True,"[Decimal('68'), Decimal('14.2')]",Tomás Eduardo Rincón Hernández,00:02:51.948,11,1,233,7475,Regular Play,['deb6e31f-f383-4ae4-a0d2-e0f3ca709e8e'],2,51,Genoa,233,Genoa,69a88004-3f31-4d50-b775-97d679ed2a7c,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Left Defensive Midfield,Dribble,No existe,0.0
3754208,89,True,"[Decimal('64'), Decimal('9.4')]",Gnégnéri Yaya Touré,00:01:15.470,5,1,36,3087,Regular Play,"['ce2d7246-5321-40b6-9602-886b204dfff9', 'ce668a09-ad42-4d73-b6ab-a2d55f0ae2c9']",1,15,Manchester City,36,Manchester City,64e6d074-2141-426b-ad4c-280c4ed0d8f7,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Right Defensive Midfield,Dribble,No existe,0.0
3754310,134,True,"[Decimal('56.3'), Decimal('3.6')]",Pape N''Diaye Souaré,00:02:34.652,7,1,31,4884,From Throw In,['4280b7e3-de33-431f-9450-d7159160acc9'],2,34,Crystal Palace,31,Crystal Palace,9c8c867d-b1d3-4244-b9a3-2e69490b1f9e,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Left Back,Dribble,No existe,0.0
3879765,435,True,"[Decimal('83.5'), Decimal('39.3')]",Cristian Tello Herrera,00:07:55.139,16,1,239,6658,Regular Play,['8a750130-e3f5-43b6-93fc-b2ec82bed228'],7,55,Napoli,227,Fiorentina,dce00565-d6fe-44cc-a9ba-50df64b5e874,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Right Wing,Dribble,No existe,0.0
2275080,45,True,"[Decimal('107.6'), Decimal('66')]",Drew Spence,00:00:39.484,3,1,971,4638,From Throw In,['3de820c3-2eb7-40e9-99a6-129fa4f67e7e'],0,39,Chelsea FCW,971,Chelsea FCW,3c96f592-0450-42f6-ab1c-da14fdd5faee,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Left Center Midfield,Dribble,No existe,0.0
3773386,104,True,"[Decimal('84.3'), Decimal('59.9')]",Lionel Andrés Messi Cuccittini,00:01:30.403,2,1,217,5503,From Kick Off,['145589e2-bce6-4b2e-9bb4-8b5c98cf7c37'],1,30,Barcelona,217,Barcelona,53214696-36cc-41f2-9f48-2dffac9a5aea,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Center Attacking Midfield,Dribble,No existe,0.0
3813313,261,True,"[Decimal('109.3'), Decimal('61.3')]",Manvir Singh,00:06:26.688,14,1,7282,124741,Regular Play,['f59a8d42-215a-44c9-a21a-18bdd5be1e93'],6,26,ATK Mohun Bagan,7282,ATK Mohun Bagan,b17ebf02-fc9b-4e37-b673-1d2786841fab,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Right Wing,Dribble,No existe,0.0
19795,67,True,"[Decimal('89'), Decimal('10')]",Jane Ross,00:00:58.662,3,1,972,4653,Regular Play,"['5cd2684d-f4ae-4c55-b1c8-69d9d1c45b41', 'f08a9436-90fd-4a2f-bce3-77fcbc55d4f8']",0,58,West Ham United LFC,972,West Ham United LFC,57d6c890-f920-4e73-85ab-a5b0da8ffce0,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}, 'overrun': True}",Center Forward,Dribble,No existe,0.0
3943043,76,True,"[Decimal('51.1'), Decimal('2.4')]",Luke Shaw,00:01:39.129,5,1,768,3382,Regular Play,['f30cd082-112d-4355-9708-2082263b136b'],1,39,England,768,England,73b54334-29d8-47ef-8fdc-31269256ec07,0,"{'nutmeg': True, 'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Left Back,Dribble,No existe,0.0
3879816,263,True,"[Decimal('75.8'), Decimal('32')]",Diego Perotti,00:04:36.493,11,1,229,7456,From Throw In,"['c98f90d0-d9b2-4888-9ea8-51ff6e03b0f8', 'd5712ec6-843b-4af8-9402-7f1ef0f2d2cb']",4,36,AS Roma,229,AS Roma,a773cd8c-196c-48a9-8764-26a132ca12ad,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Center Forward,Dribble,No existe,0.0
3895302,134,True,"[Decimal('63'), Decimal('4.7')]",Romano Schmid,00:02:13.865,6,1,176,8784,From Goal Kick,['dfaa154d-c645-467a-aa34-bd4c9b622fc9'],2,13,Werder Bremen,176,Werder Bremen,1016adda-13c0-4584-871d-8a0f46daf79a,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Left Center Midfield,Dribble,No existe,0.0
3754081,146,True,"[Decimal('86.2'), Decimal('26')]",Anthony Martial,00:01:59.140,2,1,39,20039,From Kick Off,"['41db773f-5935-4c90-93fa-3cca4b31d4e5', 'c7eb3b00-7bbf-47e4-b703-f98bef012053']",1,59,Manchester United,39,Manchester United,4fa8413a-b7ff-4d41-aae7-510e2bc28fe9,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Left Midfield,Dribble,No existe,0.0
3879686,238,True,"[Decimal('40.4'), Decimal('76.8')]",Matteo Politano,00:06:45.129,15,1,232,7109,Regular Play,['31571fba-42ad-4254-8417-2768914730fe'],6,45,Sassuolo,232,Sassuolo,d1741a64-56a0-480f-8ae9-e72cef032b33,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Right Wing,Dribble,No existe,0.0
19794,278,True,"[Decimal('38'), Decimal('6')]",Ella Rutherford,00:06:55.641,13,1,973,16388,From Throw In,"['636742c1-bfaf-4a83-90b5-4f1f28307498', '66ae92e1-00f5-4b5d-8a49-956967932c83']",6,55,Bristol City WFC,973,Bristol City WFC,21492f21-83eb-4da3-b8b4-d98602041b26,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}, 'overrun': True}",Left Wing,Dribble,No existe,0.0
69242,147,True,"[Decimal('117.8'), Decimal('13.8')]",Bojan Krkíc Pérez,00:03:07.169,7,1,217,4913,From Throw In,['2181ce6f-ef77-4ca1-a384-564dc37752db'],3,7,Barcelona,217,Barcelona,b46af1cf-47a6-4b16-9ab2-3c5ace6255c2,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Center Forward,Dribble,No existe,0.0
3754051,37,True,"[Decimal('86.7'), Decimal('37')]",Troy Deeney,00:00:35.289,2,1,23,3454,From Kick Off,['3085e3b9-82fd-4e8a-ab98-ac0b4eeeaac5'],0,35,Watford,23,Watford,b4616184-cfc9-42bd-9c40-bc859726d042,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}, 'overrun': True}",Right Center Forward,Dribble,No existe,0.0
266142,386,True,"[Decimal('69.5'), Decimal('7.9')]",Neymar da Silva Santos Junior,00:06:23.169,10,1,217,4320,From Free Kick,"['ead7dabb-0bc1-4b22-8aeb-799d8a7fb418', 'fee8d8a3-3753-4169-a5a4-72ea7bcaf0a2']",6,23,Barcelona,217,Barcelona,14531d02-3d6b-49b9-b449-d4d7176723ef,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Left Wing,Dribble,No existe,0.0
3754214,110,True,"[Decimal('72.2'), Decimal('67.1')]",Jordan Brian Henderson,00:02:09.985,5,1,24,3532,From Free Kick,['71d15a2d-201b-408a-921a-9b9fde77507a'],2,9,Liverpool,24,Liverpool,bf8d61d2-cb13-4563-93aa-6f062eac5e26,0,"{'nutmeg': True, 'outcome': {'name': 'Incomplete', 'id': Decimal('9')}, 'overrun': True}",Right Center Midfield,Dribble,No existe,0.0
3879806,54,True,"[Decimal('89.2'), Decimal('28.5')]",Adam Masina,00:00:56.301,3,1,240,7169,From Throw In,['4b16ce4e-7f6d-4349-b8ac-cea455553d39'],0,56,Bologna,240,Bologna,68aab93b-1218-4ee7-b744-18fe5bcd3e56,0.148863,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Left Back,Dribble,No existe,0.0
3930168,150,True,"[Decimal('102.2'), Decimal('33.1')]",Kai Havertz,00:02:19.691,4,1,770,8966,Regular Play,"['76d19ab1-1dad-4748-b693-8798097abda6', 'd3a0b8d3-b797-421d-8b8a-469f1bf437cd']",2,19,Germany,770,Germany,50fe704f-5685-4436-8e8e-e083d1250965,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Center Forward,Dribble,No existe,0.0
3825613,22,True,"[Decimal('57.2'), Decimal('75')]",Álvaro Vázquez García,00:00:15.724,2,1,216,24035,From Kick Off,"['13575330-44d5-43dc-8fe4-dd4a54718624', 'ac9dcffd-5cdb-4dba-ba74-16628f61e6fd']",0,15,Getafe,216,Getafe,d64a90fa-f9be-4874-a2b9-7b81b7983f5e,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}, 'overrun': True}",Center Forward,Dribble,No existe,0.0
3890285,662,True,"[Decimal('78.9'), Decimal('25.9')]",Aron Jóhannsson,00:16:32.124,40,1,176,8402,From Keeper,"['8472f32d-374d-449e-97b5-c2c058450a71', 'd2580053-462e-4661-b38b-b2c23f48f0d0']",16,32,Werder Bremen,176,Werder Bremen,eab3203a-a380-4b3c-9f42-d4917330f24d,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}, 'overrun': True}",Right Center Forward,Dribble,No existe,0.0
3890534,278,True,"[Decimal('47.2'), Decimal('2.3')]",Jean-Eric Maxim Choupo-Moting,00:08:25.083,17,1,181,3499,Regular Play,['f0a80d4c-d5a8-4a82-a264-603d4fd33587'],8,25,Schalke 04,181,Schalke 04,468fdf91-a0b7-46bd-b81f-4f90e91d8dc6,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Left Wing,Dribble,No existe,0.0
68313,30,True,"[Decimal('97.9'), Decimal('53.7')]",Pierre Achille Webó Kouamo,00:00:21.886,2,1,422,25876,From Kick Off,['4a75632c-07b8-40c8-8757-d81ae8229261'],0,21,Osasuna,422,Osasuna,dadded4d-a20a-4ba2-a14a-53f7040e90b7,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Center Forward,Dribble,No existe,0.0
3754265,122,True,"[Decimal('50'), Decimal('31.4')]",Bamidele Alli,00:02:45.480,9,1,38,3094,From Throw In,['ccae27d4-5110-4886-9d1c-4d34301b300c'],2,45,Arsenal,1,Tottenham Hotspur,984de6ae-b219-436d-8bbc-e1f45c5744b5,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Left Defensive Midfield,Dribble,No existe,0.0
3813288,21,True,"[Decimal('60.5'), Decimal('69')]",Seminlen Doungel,00:00:16.769,2,1,2021,127057,From Kick Off,['80d61991-d21c-44b7-83b8-0a071f291aca'],0,16,Hyderabad,7289,Jamshedpur,aa2b3452-b2c5-4ece-ac0d-d8695184c5d8,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Right Midfield,Dribble,No existe,0.0
19718,35,True,"[Decimal('61'), Decimal('19')]",Lucy Quinn,00:00:36.113,2,1,969,15564,From Kick Off,['cf567116-e2bf-4ea0-b506-3319d6bcea1c'],0,36,Birmingham City WFC,969,Birmingham City WFC,5d479cd9-c780-4433-a581-8e28ef7f8abc,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Left Wing,Dribble,No existe,0.0
3890262,148,True,"[Decimal('47.7'), Decimal('6.8')]",Felix Klaus,00:04:18.869,11,1,178,8551,Regular Play,['33a5c4b9-5716-4bf5-8ac8-58241c0325ec'],4,18,Hannover 96,178,Hannover 96,1348817d-6a89-468b-ad85-027ee6bac527,0,"{'nutmeg': True, 'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Left Wing,Dribble,No existe,0.0
19805,260,True,"[Decimal('28'), Decimal('66')]",Maren Nævdal Mjelde,00:08:24.322,20,1,971,10395,Regular Play,['1d73a2be-d74e-4d8b-bed2-2c3f082923b0'],8,24,Chelsea FCW,971,Chelsea FCW,19dba289-4784-4e13-b3c2-b3cedc21894c,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Left Center Midfield,Dribble,No existe,0.0
3754066,95,True,"[Decimal('16.3'), Decimal('70.8')]",Branislav Ivanović,00:02:07.233,5,1,33,5594,From Throw In,"['decba3e9-7d30-4e1c-b0ae-d5fc32b87611', 'f0ac8981-5e1e-47be-b240-9cffe2d84315']",2,7,Manchester City,36,Chelsea,dc96e5d8-e214-47d0-9247-db50db694ccb,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Right Back,Dribble,No existe,0.0
3754311,314,True,"[Decimal('100.3'), Decimal('27.2')]",Gylfi Þór Sigurðsson,00:07:42.653,18,1,26,3944,From Corner,['6326f10e-ede9-4a25-b51a-8eaa2a2e964d'],7,42,Swansea City,26,Swansea City,4e3790ad-1711-424d-84a9-f2fbf8fc225e,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}, 'overrun': True}",Center Attacking Midfield,Dribble,No existe,0.0
19754,48,True,"[Decimal('56'), Decimal('47')]",Bethany Mead,00:00:52.423,5,1,968,15619,Regular Play,"['94cc3107-5a25-4e56-9dff-04a2527303c7', 'ca8b99bd-2d5e-471a-9e31-828b2d840334']",0,52,Arsenal WFC,968,Arsenal WFC,a4e4f389-63dc-4906-8ad2-1854a7cb9c16,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Left Midfield,Dribble,No existe,0.0
3879753,215,True,"[Decimal('53'), Decimal('6')]",Marco Zambelli,00:04:39.432,11,1,290,40250,From Corner,"['a5e76244-ceb1-44f2-accf-4b3b6984d1a8', 'd2ed247d-d62e-4f36-b726-5b4a455e4d48']",4,39,Empoli,290,Empoli,49662319-12b1-4a18-8ac4-3fa1b7cd8932,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Left Back,Dribble,No existe,0.0
3887188,93,True,"[Decimal('47.5'), Decimal('52.8')]",Fernando De Napoli,00:02:46.899,8,1,227,39846,Regular Play,['9e4e2746-3d3b-4e98-b4bd-bf347386d832'],2,46,Napoli,227,Napoli,1dd97db9-fcb5-4bdc-aea5-7217a3b6464c,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Right Wing Back,Dribble,No existe,0.0
3922240,145,True,"[Decimal('46.9'), Decimal('11.1')]",Arthur Masuaku,00:03:58.153,7,1,4881,3587,From Throw In,"['6fe08a89-1610-4a3d-953c-8373b14bc902', 'e223723f-e07e-41ac-a372-666bf03c39e7']",3,58,Congo DR,4881,Congo DR,e88b48f6-228d-4286-a3f3-661069594136,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}, 'overrun': True}",Left Back,Dribble,No existe,0.0
3813266,364,True,"[Decimal('63.7'), Decimal('76.8')]",Anisa Anwar Ali,00:09:55.131,24,1,7288,181868,From Goal Kick,"['7b89f485-c9b3-4a7f-9007-9ef22cd3bbb2', '94025598-ebd6-482b-9358-e3ccefe130cc']",9,55,Goa,7288,Goa,051cb4b0-9883-4389-95d5-41ebf09ce3ef,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Right Center Back,Dribble,No existe,0.0
3775638,82,True,"[Decimal('35.3'), Decimal('11.4')]",Angela Addison,00:01:17.463,5,1,749,31550,Regular Play,['128fb1cb-ea0a-470e-b9ef-27d70327a4dd'],1,17,Tottenham Hotspur Women,749,Tottenham Hotspur Women,4e2f8d2f-e468-4dd3-a661-380efa596229,0.27051,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Left Wing,Dribble,No existe,0.0
3879607,116,True,"[Decimal('35.2'), Decimal('5.3')]",Luca Antonelli,00:02:58.260,10,1,243,8874,Regular Play,['50152f3a-0fac-43aa-a867-7fce13ceb66c'],2,58,AC Milan,243,AC Milan,32cc268d-f5e1-4ba0-a9bb-6b0443a29178,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Left Back,Dribble,No existe,0.0
3754318,129,True,"[Decimal('93.6'), Decimal('13.2')]",Alexis Alejandro Sánchez Sánchez,00:02:03.459,6,1,1,3385,From Throw In,['3459110f-00d9-4e94-8c99-09eeed75220e'],2,3,Arsenal,1,Arsenal,311e3b30-2622-4462-83e3-3e0cddfb2ef2,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Left Wing,Dribble,No existe,0.0
3890478,64,True,"[Decimal('45.4'), Decimal('69.4')]",Jannik Vestergaard,00:01:10.829,8,1,176,8815,Regular Play,"['17271df7-f395-41b0-9910-23431bb0d989', '64dbc075-28ec-4ce3-ab9b-0ca3440593d0']",1,10,Werder Bremen,176,Werder Bremen,85d4fc16-b757-4ed2-9d02-2d537653a36f,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Right Center Back,Dribble,No existe,0.0
70296,78,True,"[Decimal('85.6'), Decimal('52.8')]",Radamel Falcao García Zárate,00:00:55.070,3,1,212,3445,Regular Play,['bea00f9a-ea0f-4d52-86ab-cd8ac733a897'],0,55,Atlético Madrid,212,Atlético Madrid,f4989719-353f-485a-b5d0-0d2f65f12d10,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Left Center Forward,Dribble,No existe,0.0
3879612,217,True,"[Decimal('79.5'), Decimal('48.5')]",Tomás Eduardo Rincón Hernández,00:04:07.578,11,1,233,7475,From Keeper,['16b967ee-83da-4fcf-ab68-fe588c23496d'],4,7,Genoa,233,Genoa,eb7e7649-41aa-4420-8db1-43d4dfa7da5a,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Right Defensive Midfield,Dribble,No existe,0.0
3825633,21,True,"[Decimal('73.7'), Decimal('58.2')]",Alhassane Bangoura,00:00:27.583,3,1,360,23761,From Throw In,"['8d359a63-9403-4161-8713-bcb46dd5b2b3', '97547d14-8ba6-4dee-a0ce-94b6622f66ac']",0,27,Rayo Vallecano,360,Rayo Vallecano,3fd5fe6e-00cd-424f-b536-593fa676f456,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Right Wing,Dribble,No existe,0.0
